frequency_hz,amplitude
1.068377990722656392e+02,9.082447227369536830e-03
1.073212280273437642e+02,6.905735088789759051e-03
1.078046569824218892e+02,2.335101420761124385e-07
1.082880859375000142e+02,2.060309878879496741e-07
1.087715148925781392e+02,5.567615386353126292e-03
1.092549438476562642e+02,1.113494798835234709e-02
1.097383728027343892e+02,5.567531319289263994e-03
1.102218017578125142e+02,7.340841509181498040e-03
1.107052307128906392e+02,9.765648420766744400e-03
1.111886596679687642e+02,2.846622460242823928e-03
1.116720886230468892e+02,4.979728384285000628e-03
1.121555175781250142e+02,1.693795252838730564e-07
1.126389465332031392e+02,7.813499230136966590e-08
1.131223754882812642e+02,4.788271820509724462e-08
1.136058044433593892e+02,3.344430832335328953e-08
1.140892333984375142e+02,2.527214824858268362e-08
1.145726623535156392e+02,2.016843581539649369e-08
1.150560913085937642e+02,1.683139676440388812e-08
1.155395202636718892e+02,1.479517608288018136e-08
1.160229492187500142e+02,1.438167279955106353e-08
1.165063781738281392e+02,1.811429631019460674e-08
1.169898071289062642e+02,4.712780396258334586e-08
1.174732360839843892e+02,4.883358149885005418e-03
1.179566650390625142e+02,1.914399433867881514e-02
1.184400939941406392e+02,2.376179674618464702e-02
1.189235229492187642e+02,9.481545952241881778e-03
1.194069519042968892e+02,1.363061845909683051e-07
1.198903808593750142e+02,3.089328808836613972e-08
1.203738098144531392e+02,1.311820279539723177e-08
1.208572387695312642e+02,2.685704784713429538e-08
1.213406677246093892e+02,4.570655559451854296e-08
1.218240966796875142e+02,7.534602526422350044e-08
1.223075256347656392e+02,1.377636779116379053e-07
1.227909545898437642e+02,3.466116364781723964e-07
1.232743835449218892e+02,1.560323585896944074e-02
1.237578125000000142e+02,3.040354569023343348e-02
1.242412414550781392e+02,1.666620305180344097e-02
1.247246704101562642e+02,1.139962524686965843e-02
1.252080993652343892e+02,1.250664035670586045e-02
1.256915283203125142e+02,6.253474963002234564e-03
1.261749572753906392e+02,3.112946055080472969e-07
1.266583862304687642e+02,1.333744512835670706e-02
1.271418151855468892e+02,2.667366672921908655e-02
1.276252441406250142e+02,1.333744363385909112e-02
1.281086730957031534e+02,2.746194732900841154e-07
1.285921020507812784e+02,1.185389324110242647e-07
1.290755310058594034e+02,1.470690634469544793e-07
1.295589599609375284e+02,5.960670423900925156e-03
1.300423889160156534e+02,1.192083351078079487e-02
1.305258178710937784e+02,5.881044275928156394e-03
1.310092468261719034e+02,1.528624842029822906e-02
1.314926757812500284e+02,1.551871361937441976e-02
1.319761047363281534e+02,1.030139529588766298e-02
1.324595336914062784e+02,1.091883337987039661e-02
1.329429626464844034e+02,1.075452382231382141e-02
1.334263916015625284e+02,6.039475058332414298e-03
1.339098205566406534e+02,3.010962014641648324e-02
1.343932495117187784e+02,4.794240851072569670e-02
1.348766784667969034e+02,2.486752731281076118e-03
1.353601074218750284e+02,2.298613459718341911e-02
1.358435363769531534e+02,4.368311649664839008e-03
1.363269653320312784e+02,6.991196625622577918e-03
1.368103942871094034e+02,1.709796563773122516e-02
1.372938232421875284e+02,3.419473017809825099e-02
1.377772521972656534e+02,1.709810141537791012e-02
1.382606811523437784e+02,3.558455221453167164e-07
1.387441101074219034e+02,1.310327907232330588e-07
1.392275390625000284e+02,6.591075327873134961e-08
1.397109680175781534e+02,5.109774345417494315e-08
1.401943969726562784e+02,1.318167327605248923e-07
1.406778259277344034e+02,7.209948989826020505e-03
1.411612548828125284e+02,1.441923885195047807e-02
1.416446838378906534e+02,1.278102756079376595e-02
1.421281127929687784e+02,1.982880242276783764e-02
1.426115417480469034e+02,2.736278726774151945e-02
1.430949707031250284e+02,1.884314539943794664e-02
1.435783996582031534e+02,1.381314059260590164e-02
1.440618286132812784e+02,3.443422152149423765e-02
1.445452575683594034e+02,1.328111609421160112e-02
1.450286865234375284e+02,3.257310507289890716e-02
1.455121154785156534e+02,2.814059548984357631e-02
1.459955444335937784e+02,6.991897159054336931e-03
1.464789733886719034e+02,1.925808485393472501e-07
1.469624023437500284e+02,6.905852536127939437e-03
1.474458312988281534e+02,1.381110504668789721e-02
1.479292602539062784e+02,6.905866482803250592e-03
1.484126892089844034e+02,1.376883429576547669e-07
1.488961181640625284e+02,4.682485511758559103e-08
1.493795471191406534e+02,1.821256511655680846e-08
1.498629760742187784e+02,1.115875232166864927e-08
1.503464050292969034e+02,3.701326801808149456e-08
1.508298339843750284e+02,1.223446899910577029e-07
1.513132629394531534e+02,5.940636405810511070e-03
1.517966918945312784e+02,1.360315796630988394e-02
1.522801208496094034e+02,1.490750118796260910e-02
1.527635498046875284e+02,1.105048385507724669e-02
1.532469787597656534e+02,1.468881388012685182e-02
1.537304077148437784e+02,1.806935413202619481e-02
1.542138366699219034e+02,5.823770009631297484e-02
1.546972656250000284e+02,2.069107856081722069e-02
1.551806945800781534e+02,6.755628892529653984e-02
1.556641235351562784e+02,6.644825014955750564e-02
1.561475524902344034e+02,2.382845897632115614e-02
1.566309814453125284e+02,1.816557058914074554e-02
1.571144104003906534e+02,2.004647077732020499e-02
1.575978393554687784e+02,3.846399624501290609e-02
1.580812683105469034e+02,3.318263321676465788e-02
1.585646972656250284e+02,2.956194424552727185e-02
1.590481262207031534e+02,1.114683734659337698e-02
1.595315551757812784e+02,7.949504453392380529e-03
1.600149841308594034e+02,1.292904501070380428e-02
1.604984130859375284e+02,1.172924565574115681e-02
1.609818420410156534e+02,7.888191346495820877e-03
1.614652709960937784e+02,6.366579692354167735e-03
1.619486999511719034e+02,5.090634282237401807e-07
1.624321289062500284e+02,8.910638116405106279e-03
1.629155578613281534e+02,1.207970405413979348e-02
1.633989868164062784e+02,3.555342642202849891e-03
1.638824157714844034e+02,3.264580106588435560e-02
1.643658447265625284e+02,9.984509504705237071e-02
1.648492736816406534e+02,6.146437337428010267e-02
1.653327026367187784e+02,4.401363547364060824e-02
1.658161315917969034e+02,5.026739818227235479e-02
1.662995605468750284e+02,2.155743951891030130e-02
1.667829895019531534e+02,2.270289205649134515e-02
1.672664184570312784e+02,8.776823996236442216e-02
1.677498474121094034e+02,9.932266316368870696e-02
1.682332763671875284e+02,4.434085660122442235e-02
1.687167053222656534e+02,2.162482116111868330e-02
1.692001342773437784e+02,2.664447300908871080e-02
1.696835632324219034e+02,3.625392153070575163e-02
1.701669921875000284e+02,2.653077962851737442e-02
1.706504211425781534e+02,8.301498986039511363e-03
1.711338500976562784e+02,1.768374314957873486e-07
1.716172790527344034e+02,1.037734125631901002e-07
1.721007080078125284e+02,1.657882905888617735e-07
1.725841369628906534e+02,7.873925378216689239e-03
1.730675659179687784e+02,1.574700095701685870e-02
1.735509948730469034e+02,7.874129247813374533e-03
1.740344238281250284e+02,2.517115822905064901e-02
1.745178527832031534e+02,5.033905709725365607e-02
1.750012817382812784e+02,2.666201284623064688e-02
1.754847106933594034e+02,7.453011783506605092e-02
1.759681396484375284e+02,4.537147661392184478e-02
1.764515686035156534e+02,7.260133225733243073e-03
1.769349975585937784e+02,2.642752896134294843e-02
1.774184265136719034e+02,5.040834977829827812e-02
1.779018554687500284e+02,3.694688045111144820e-02
1.783852844238281534e+02,8.127703678617681157e-03
1.788687133789062784e+02,4.883159311857406849e-03
1.793521423339844034e+02,9.765936471023804397e-03
1.798355712890625284e+02,4.883188652294858864e-03
1.803190002441406534e+02,8.119150510965228729e-08
1.808024291992187784e+02,4.944967217874068649e-09
1.812858581542969034e+02,3.378905010312286169e-08
1.817692871093750284e+02,7.365725962379821694e-08
1.822527160644531534e+02,1.571933757831360447e-07
1.827361450195312784e+02,5.027496451267304128e-03
1.832195739746094034e+02,1.005473725323599750e-02
1.837030029296875284e+02,5.027256624673755343e-03
1.841864318847656534e+02,4.214839091335669669e-02
1.846698608398437784e+02,8.527383695775163364e-02
1.851532897949219034e+02,5.195941834783774499e-02
1.856367187500000284e+02,2.738419443351320856e-02
1.861201477050781534e+02,1.030116903368824555e-02
1.866035766601562784e+02,1.914082953327652053e-07
1.870870056152344034e+02,4.980022303513475385e-03
1.875704345703125284e+02,9.959185527456995354e-03
1.880538635253906534e+02,1.006792753308888289e-02
1.885372924804687784e+02,2.060119901884032573e-02
