frequency_hz,amplitude
4.928796386718749289e+01,4.617278454648604005e-09
4.977117919921874289e+01,4.737900673028870119e-09
5.025439453124999289e+01,4.863462046696755457e-09
5.073760986328124289e+01,4.994230458812815094e-09
5.122082519531249289e+01,5.130492215545466652e-09
5.170404052734374289e+01,5.272553776052688163e-09
5.218725585937499289e+01,5.420743327777517673e-09
5.267047119140624289e+01,5.575412826917389722e-09
5.315368652343749289e+01,5.736939868425724625e-09
5.363690185546874289e+01,5.905730209259438370e-09
5.412011718749999289e+01,6.082220048616806910e-09
5.460333251953124289e+01,6.266879042525042892e-09
5.508654785156249289e+01,6.460213310258236303e-09
5.556976318359374289e+01,6.662768860109608491e-09
5.605297851562499289e+01,6.875135479156855657e-09
5.653619384765624289e+01,7.097950993433356591e-09
5.701940917968749289e+01,7.331905977452261428e-09
5.750262451171874289e+01,7.577749141148372065e-09
5.798583984374999289e+01,7.836293322472656614e-09
5.846905517578124289e+01,8.108422026736895477e-09
5.895227050781249289e+01,8.395097145969276689e-09
5.943548583984374289e+01,8.697367228341980145e-09
5.991870117187499289e+01,9.016377239018603092e-09
6.040191650390624289e+01,9.353379173122163485e-09
6.088513183593749289e+01,9.709744442566807142e-09
6.136834716796874289e+01,1.008697770225044819e-08
6.185156249999999289e+01,1.048673280237559396e-08
6.233477783203124289e+01,1.091083072056818494e-08
6.281799316406249289e+01,1.136128043041672980e-08
6.330120849609374289e+01,1.184030251304613640e-08
6.378442382812499289e+01,1.235035661348739091e-08
6.426763916015623579e+01,1.289417288965474991e-08
6.475085449218748579e+01,1.347478856919994015e-08
6.523406982421873579e+01,1.409559030900454527e-08
6.571728515624998579e+01,1.476036365324784073e-08
6.620050048828123579e+01,1.547335058064455095e-08
6.668371582031248579e+01,1.623931745341469766e-08
6.716693115234373579e+01,1.706363448300762648e-08
6.765014648437498579e+01,1.795237015484239033e-08
6.813336181640623579e+01,1.891240293458368217e-08
6.861657714843748579e+01,1.995155466972978962e-08
6.909979248046873579e+01,2.107875023092884175e-08
6.958300781249998579e+01,2.230420950911844668e-08
7.006622314453123579e+01,2.363967989571580409e-08
7.054943847656248579e+01,2.509871842438083904e-08
7.103265380859373579e+01,2.669703734011142496e-08
7.151586914062498579e+01,2.845292851450397556e-08
7.199908447265623579e+01,3.038778931012909249e-08
7.248229980468748579e+01,3.252677751809469922e-08
7.296551513671873579e+01,3.489963354455287636e-08
7.344873046874998579e+01,3.754172038580585513e-08
7.393194580078123579e+01,4.049534968977167377e-08
7.441516113281248579e+01,4.381148803086967677e-08
7.489837646484373579e+01,4.755197270304100459e-08
7.538159179687498579e+01,5.179241973849987217e-08
7.586480712890623579e+01,5.662608175099622230e-08
7.634802246093748579e+01,6.216902867539253474e-08
7.683123779296873579e+01,6.856719679029970360e-08
7.731445312499998579e+01,7.600611776888486701e-08
7.779766845703123579e+01,8.472456078481135419e-08
7.828088378906248579e+01,9.503399763926502132e-08
7.876409912109373579e+01,1.073469184632842291e-07
7.924731445312498579e+01,1.222189225781737568e-07
7.973052978515623579e+01,1.404128266071804065e-07
8.021374511718748579e+01,1.629990351970589169e-07
8.069696044921873579e+01,1.915177240049255622e-07
8.118017578124998579e+01,2.282506361559329952e-07
8.166339111328123579e+01,2.766964465176509060e-07
8.214660644531248579e+01,3.424454327209262575e-07
8.262982177734373579e+01,4.348907897336460483e-07
8.311303710937498579e+01,5.708414097414431674e-07
8.359625244140623579e+01,7.829263649540641124e-07
8.407946777343748579e+01,1.141842132222014288e-06
8.456268310546873579e+01,1.827049662520684053e-06
8.504589843749998579e+01,3.425880040582610975e-06
8.552911376953123579e+01,9.136090727400161661e-06
8.601232910156248579e+01,4.490364126674907252e-01
8.649554443359373579e+01,8.980317160548142441e-01
8.697875976562498579e+01,4.490364126752445229e-01
8.746197509765623579e+01,9.136075215502604001e-06
8.794519042968748579e+01,3.425856761118115624e-06
8.842840576171873579e+01,1.827018601564477439e-06
8.891162109374998579e+01,1.141803271126176702e-06
8.939483642578123579e+01,7.828796804188925575e-07
8.987805175781248579e+01,5.707868736446912058e-07
9.036126708984373579e+01,4.348283693248479312e-07
9.084448242187498579e+01,3.423750902654323349e-07
