frequency_hz,amplitude
1.716281127929687784e+02,8.658992647850414908e-11
1.721115722656250284e+02,8.767697500623472505e-11
1.725950317382812784e+02,8.878813291385631176e-11
1.730784912109375284e+02,8.992409555209456869e-11
1.735619506835937784e+02,9.108563318756159963e-11
1.740454101562500284e+02,9.227351972438326278e-11
1.745288696289062784e+02,9.348853845221297281e-11
1.750123291015625284e+02,9.473154983634269888e-11
1.754957885742187784e+02,9.600340207419810478e-11
1.759792480468750284e+02,9.730501236074697219e-11
1.764627075195312784e+02,9.863730910561356648e-11
1.769461669921875284e+02,1.000012699566609963e-10
1.774296264648437784e+02,1.013979156435799900e-10
1.779130859375000284e+02,1.028282916459939219e-10
1.783965454101562784e+02,1.042935034175692603e-10
1.788800048828125284e+02,1.057946973109876061e-10
1.793634643554687784e+02,1.073330462845997808e-10
1.798469238281250284e+02,1.089098160828902689e-10
1.803303833007812784e+02,1.105262747079414154e-10
1.808138427734375284e+02,1.121837934395252161e-10
1.812973022460937784e+02,1.138837661961366608e-10
1.817807617187500284e+02,1.156276631058604105e-10
1.822642211914062784e+02,1.174170209553939747e-10
1.827476806640625284e+02,1.192534180156375625e-10
1.832311401367187784e+02,1.211385423317498122e-10
1.837145996093750284e+02,1.230741415491638910e-10
1.841980590820312784e+02,1.250620230502498946e-10
1.846815185546875284e+02,1.271040987972545424e-10
1.851649780273437784e+02,1.292023695500499764e-10
1.856484375000000284e+02,1.313589222821890315e-10
1.861318969726562784e+02,1.335759294854809236e-10
1.866153564453125284e+02,1.358556914481128027e-10
1.870988159179687784e+02,1.382006030551135619e-10
1.875822753906250284e+02,1.406131750378169887e-10
1.880657348632812784e+02,1.430960541365000641e-10
1.885491943359375284e+02,1.456519948058605589e-10
1.890326538085937784e+02,1.482839018458966600e-10
1.895161132812500284e+02,1.509948271963011665e-10
1.899995727539062784e+02,1.537879826912326561e-10
1.904830322265625284e+02,1.566667372615324186e-10
1.909664916992187784e+02,1.596346204976602135e-10
1.914499511718750284e+02,1.626953743677292122e-10
1.919334106445312784e+02,1.658529138198623091e-10
1.924168701171875284e+02,1.691113926435199955e-10
1.929003295898437784e+02,1.724751525247546449e-10
1.933837890625000284e+02,1.759488114209922180e-10
