frequency_hz,amplitude
2.164685058593749645e+01,1.214739846269634474e-09
2.213882446289062145e+01,1.238470006949469992e-09
2.263079833984374645e+01,1.263337126667201153e-09
2.312277221679687145e+01,1.289403640503032928e-09
2.361474609374999645e+01,1.316736800836263219e-09
2.410671997070312145e+01,1.345409153615612814e-09
2.459869384765624645e+01,1.375499024015407285e-09
2.509066772460937145e+01,1.407091049457492635e-09
2.558264160156249645e+01,1.440276807273485698e-09
2.607461547851562145e+01,1.475155487920272385e-09
2.656658935546874645e+01,1.511834645736377535e-09
2.705856323242187145e+01,1.550431092261921959e-09
2.755053710937499645e+01,1.591071779290685011e-09
2.804251098632812145e+01,1.633894966255495893e-09
2.853448486328124645e+01,1.679051344379688989e-09
2.902645874023437145e+01,1.726705485047062621e-09
2.951843261718749645e+01,1.777037292759090941e-09
3.001040649414062145e+01,1.830243891663149852e-09
3.050238037109374645e+01,1.886541491848966839e-09
3.099435424804687145e+01,1.946167743065499891e-09
3.148632812499999645e+01,2.009384341734085969e-09
3.197830200195312145e+01,2.076479951861503208e-09
3.247027587890624289e+01,2.147773707398835957e-09
3.296224975585936789e+01,2.223619128242545881e-09
3.345422363281249289e+01,2.304408681144534472e-09
3.394619750976561789e+01,2.390579107826988875e-09
3.443817138671874289e+01,2.482617645791300422e-09
3.493014526367186789e+01,2.581069099737379858e-09
3.542211914062499289e+01,2.686544495007031423e-09
3.591409301757811789e+01,2.799730938292739187e-09
3.640606689453124289e+01,2.921403472209859135e-09
3.689804077148436789e+01,3.052439036115693559e-09
3.739001464843749289e+01,3.193833320942017090e-09
3.788198852539061789e+01,3.346720783531175677e-09
3.837396240234374289e+01,3.512398967321930959e-09
3.886593627929686789e+01,3.692357950434904708e-09
3.935791015624999289e+01,3.888316338368219049e-09
3.984988403320311789e+01,4.102265632294984396e-09
4.034185791015624289e+01,4.336525035741677047e-09
4.083383178710936789e+01,4.593810174351684720e-09
4.132580566406249289e+01,4.877319570550180381e-09
4.181777954101561789e+01,5.190844801276438239e-09
4.230975341796874289e+01,5.538912314266541358e-09
4.280172729492186789e+01,5.926968231631494676e-09
4.329370117187499289e+01,6.361622404884083522e-09
4.378567504882811789e+01,6.850975990167817965e-09
4.427764892578124289e+01,7.405069127007301077e-09
4.476962280273436789e+01,8.036505629164489850e-09
4.526159667968749289e+01,8.761346727294890119e-09
4.575357055664061789e+01,9.600428986500403508e-09
4.624554443359374289e+01,1.058137882081628523e-08
4.673751831054686789e+01,1.174183620084400969e-08
4.722949218749999289e+01,1.313491968334175941e-08
4.772146606445311789e+01,1.483922976423987058e-08
4.821343994140624289e+01,1.697922504555105455e-08
4.870541381835936789e+01,1.977402198346368280e-08
4.919738769531249289e+01,2.369092052842141265e-08
4.968936157226561789e+01,3.024225960286167148e-08
5.018133544921874289e+01,5.220934227009844931e-08
5.067330932617186789e+01,3.418326796601584353e-03
5.116528320312499289e+01,1.188088264548773851e-02
5.165725708007811789e+01,1.375060964413056704e-02
5.214923095703124289e+01,5.259401238004038706e-03
5.264120483398436789e+01,1.276074409218095655e-07
5.313317871093749289e+01,1.107604675188855614e-07
5.362515258789061789e+01,1.458052530674622225e-07
5.411712646484374289e+01,2.244887648293355274e-07
5.460910034179686789e+01,4.125130251978594261e-07
5.510107421874999289e+01,1.086290739799432927e-06
5.559304809570311789e+01,5.296623087369046329e-02
5.608502197265624289e+01,1.059276427991981961e-01
5.657699584960936789e+01,5.296622664654792451e-02
5.706896972656249289e+01,1.096086512082910301e-06
5.756094360351561789e+01,4.319865580500391069e-07
5.805291748046874289e+01,2.668294285575105784e-07
5.854489135742186789e+01,2.727151244286905383e-07
5.903686523437499289e+01,6.118471432681641710e-03
5.952883911132811789e+01,9.481298606129969983e-03
6.002081298828124289e+01,1.381344527632804046e-03
6.051278686523436789e+01,1.143106195121741143e-02
6.100476074218749289e+01,1.468948241242977112e-02
6.149673461914061789e+01,1.025448622213634767e-02
6.198870849609374289e+01,2.847851880955851872e-03
6.248068237304686789e+01,3.520981263748672058e-03
6.297265624999999289e+01,1.224791869642037796e-02
6.346463012695311789e+01,4.494825709800770452e-02
6.395660400390624289e+01,4.958946737119529491e-02
6.444857788085936079e+01,4.053289993089452536e-02
6.494055175781248579e+01,1.006760884440060719e-02
6.543252563476561079e+01,4.501817246417028247e-03
6.592449951171873579e+01,1.581185189176341358e-07
6.641647338867186079e+01,5.704773648963027797e-08
6.690844726562498579e+01,2.698009490874652131e-08
6.740042114257811079e+01,1.566123784991302457e-08
6.789239501953123579e+01,1.135224696300367444e-08
6.838436889648436079e+01,9.794600068224602161e-09
6.887634277343748579e+01,9.217961249782714819e-09
6.936831665039061079e+01,8.983671015163076518e-09
6.986029052734373579e+01,8.900800762535685552e-09
7.035226440429686079e+01,8.930249983608433317e-09
7.084423828124998579e+01,9.085639629811129720e-09
7.133621215820311079e+01,9.406350282486305877e-09
7.182818603515623579e+01,9.956453977432483729e-09
7.232015991210936079e+01,1.083763233561357248e-08
7.281213378906248579e+01,1.221906474604436115e-08
7.330410766601561079e+01,1.440176064177674225e-08
7.379608154296873579e+01,1.796842123020984804e-08
7.428805541992186079e+01,2.418015984853270166e-08
7.478002929687498579e+01,3.623735699063034667e-08
7.527200317382811079e+01,6.461445736478215244e-08
7.576397705078123579e+01,1.663448262873377185e-07
7.625595092773436079e+01,8.009015654525223488e-03
7.674792480468748579e+01,1.601730789759241852e-02
7.723989868164061079e+01,8.009015798575208969e-03
7.773187255859373579e+01,1.660512812202848106e-07
7.822384643554686079e+01,6.416094139268816588e-08
7.871582031249998579e+01,3.560913513341695837e-08
7.920779418945311079e+01,2.335926046286939713e-08
7.969976806640623579e+01,1.693477165665852594e-08
8.019174194335936079e+01,1.313429548856310331e-08
8.068371582031248579e+01,1.069669957687469356e-08
8.117568969726561079e+01,9.040060791251022902e-09
8.166766357421873579e+01,7.864797754500091330e-09
8.215963745117186079e+01,7.003719774426441045e-09
8.265161132812498579e+01,6.357560565634914938e-09
8.314358520507811079e+01,5.864451702155656327e-09
8.363555908203123579e+01,5.484359449783770957e-09
8.412753295898436079e+01,5.190731465442017335e-09
8.461950683593748579e+01,4.965990604332896867e-09
8.511148071289061079e+01,4.799556321130552891e-09
8.560345458984373579e+01,4.688566260953682542e-09
8.609542846679686079e+01,4.643930837809065456e-09
8.658740234374998579e+01,4.711169247850128787e-09
8.707937622070311079e+01,5.036376204620149030e-09
