frequency_hz,horizontal,vertical,axial
8.131412701803643017e+01,6.310184654501778007e-08,5.905281870720868670e-08,9.751197848395536430e-08
8.180693990905483304e+01,7.468162535857819928e-08,4.397109956606133777e-08,9.315861627467770093e-08
8.229975280007323590e+01,8.839653575217114805e-08,8.681240666857154958e-09,1.463658959304310351e-07
8.279256569109163877e+01,5.182046601779258198e-08,1.824442695208355288e-08,5.618932015889390193e-08
8.328537858211004163e+01,2.661458607533396631e-08,4.163875598227069528e-08,6.066230482160686623e-08
8.377819147312844450e+01,1.288576239864507393e-08,6.261692077216546375e-08,8.869116612241569287e-08
8.427100436414684737e+01,1.881137002230844998e-08,5.541988844238465529e-08,4.829025200601182394e-04
8.476381725516525023e+01,3.314925707103061506e-08,4.036124082995601226e-08,9.658293456127442327e-04
8.525663014618365310e+01,1.917715104100426486e-08,3.081038265096890609e-08,4.828950140332259199e-04
8.574944303720205596e+01,9.559965781911439283e-08,3.213635630214725181e-08,9.599431006588459703e-08
8.624225592822045883e+01,6.293206446326412122e-08,2.755888572505966870e-08,1.259287600682031377e-07
8.673506881923886169e+01,1.453534515957701851e-08,2.060386269951280185e-08,1.203771777616905133e-07
8.722788171025726456e+01,7.741469769606651129e-08,8.129989829962383044e-08,4.827391727683677416e-04
8.772069460127566742e+01,7.945757497170162454e-08,9.456968225084689191e-08,2.503853682322895610e-07
8.821350749229407029e+01,9.242292789655809651e-08,4.762521281948060599e-08,4.831085603166577059e-04
8.870632038331245894e+01,2.850551289003768538e-07,2.998784833177185765e-07,9.655116566523087602e-04
8.919913327433086181e+01,1.079471712557421520e-03,9.654891518066421657e-04,1.990394183910169142e-03
8.969194616534926467e+01,1.499494375470450044e-02,1.555249222254171705e-02,2.591952380714030585e-02
9.018475905636766754e+01,3.742205252043557390e-02,3.942165096692638177e-02,7.026360065397727062e-02
9.067757194738607041e+01,2.554116141563852679e-02,2.744244216859605817e-02,4.800550020769853155e-02
9.117038483840447327e+01,3.415929042055254519e-03,3.483796678263292694e-03,5.401393781119301178e-03
9.166319772942287614e+01,4.828400255483565129e-04,9.660415281213807770e-04,4.835122454376662997e-04
9.215601062044127900e+01,1.448939777056321848e-03,9.657769271269028150e-04,6.830437031762468707e-04
9.264882351145968187e+01,9.659164526638606453e-04,9.659050657308072742e-04,1.181688219275581627e-07
9.314163640247808473e+01,4.830120271704749658e-04,1.180289998139450749e-07,5.429991097234682067e-08
9.363444929349648760e+01,5.062588630158088243e-08,3.724613760835366291e-08,1.189787289686879770e-07
9.412726218451489046e+01,1.919134249076099268e-08,4.026059313702099770e-08,4.451526758347145353e-08
9.462007507553329333e+01,4.553023275768556203e-08,5.022587787762053755e-08,1.191735766255993735e-07
9.511288796655169619e+01,9.380037213616101509e-09,5.298408977968050546e-08,1.126047883063304382e-07
9.560570085757009906e+01,3.471201812816218540e-08,6.355596949291927971e-08,1.032794274282674897e-07
9.609851374858850193e+01,7.250945771831429455e-08,8.276483616468354793e-08,1.293726428327304533e-07
9.659132663960690479e+01,8.140676499687498130e-08,9.493375598405019416e-08,1.081478757495584139e-07
9.708413953062530766e+01,1.459506182407118662e-08,6.127168820523358253e-08,4.517581087735886352e-08
9.757695242164371052e+01,2.885947121649487331e-08,6.667501992956395576e-08,6.645285548752655127e-08
9.806976531266211339e+01,4.338184378426423628e-08,5.641939814873022236e-08,5.784006137652351257e-08
9.856257820368051625e+01,5.522397280958794641e-08,1.901084482268009212e-08,7.563925063048399482e-09
9.905539109469891912e+01,2.711320765270757077e-08,3.497045053041595504e-08,9.776961519030747254e-08
9.954820398571732198e+01,9.627346605811029917e-08,6.160512663150334443e-08,5.401937242886471408e-08
1.000410168767357248e+02,8.136840294484752472e-08,5.075569015024724859e-08,1.152000871616726431e-08
1.005338297677541277e+02,4.625658915607050558e-08,5.386728665154356676e-08,4.548048482213507192e-08
1.010266426587725306e+02,4.198010434412528922e-08,5.372310080095632972e-08,3.549631263100082294e-08
1.015194555497909334e+02,3.051145180218049720e-08,2.355392384849263545e-08,4.448246527410392505e-08
1.020122684408093363e+02,1.934913734306893787e-08,2.129341801289637943e-08,2.577640517111012033e-08
1.025050813318277392e+02,8.093972969962854332e-09,1.949855621526086249e-08,7.672142500171048615e-08
1.029978942228461420e+02,1.472364164457406984e-08,3.506196924648331858e-08,4.234935878104935780e-08
1.034907071138645449e+02,2.149360109879598964e-08,3.891666014655524310e-08,2.593907765202514391e-08
1.039835200048829478e+02,1.611543431924813900e-08,5.125855456754726562e-08,2.099973919205917765e-08
1.044763328959013506e+02,2.733558356581340979e-08,4.972811525470125273e-08,5.597243130577383983e-08
1.049691457869197535e+02,2.919505696087531921e-09,1.461946793955484417e-08,6.146228684272458355e-08
1.054619586779381564e+02,2.806440033897171716e-08,1.075522661838008767e-08,6.462153603328959148e-08
1.059547715689565592e+02,2.258753436595431534e-08,7.545283864316298472e-08,3.501028551402774955e-08
1.064475844599749621e+02,8.136106232836383603e-09,7.653664042250860709e-08,1.546431043718706089e-08
1.069403973509933650e+02,3.887128351246128452e-08,6.251010524398746885e-09,8.696169923148164856e-09
1.074332102420117678e+02,7.180035531706651959e-08,4.768837805561544678e-08,5.034844910463884656e-08
1.079260231330301707e+02,7.658506226980325447e-08,6.251131594792063372e-08,1.895051086361031648e-08
1.084188360240485736e+02,2.245848989766166694e-08,1.067309096413176077e-07,2.818955185539060690e-08
1.089116489150669764e+02,3.729465472864933257e-08,5.241981770370657516e-08,4.293630853951050252e-08
1.094044618060853793e+02,5.608630930046892977e-08,4.709897817021785844e-08,9.609585051168005761e-08
1.098972746971037822e+02,2.682543967666042059e-08,5.353625403038789460e-08,5.543885304657138728e-08
1.103900875881221850e+02,2.604747670868127674e-08,4.222948838483847155e-08,6.379197833582782386e-09
1.108829004791405879e+02,3.520333848702348636e-08,8.714825785402671278e-08,3.549517772584714415e-08
1.113757133701589908e+02,1.024235578892319026e-07,3.293030452560608113e-08,3.066689584438286127e-08
1.118685262611773936e+02,6.315749680222596343e-08,1.594363096760815169e-08,3.209035077549530786e-08
1.123613391521957965e+02,5.469761610524971454e-08,4.001317434484363484e-08,6.176426871893454241e-08
1.128541520432141994e+02,6.881563639577482313e-08,4.555715012385319435e-08,3.507027019241237065e-08
1.133469649342326022e+02,2.219080611867283078e-08,4.306876267936696779e-08,2.203946638303964370e-08
1.138397778252509909e+02,1.344191902779742055e-08,2.722557874249338123e-08,5.877845179390349399e-08
1.143325907162693937e+02,3.598810158108675717e-08,4.093640864722549278e-08,6.432032543004195981e-08
1.148254036072877966e+02,9.248533908473616640e-08,3.489180831248064911e-08,4.399007519577701433e-08
1.153182164983061995e+02,4.565806750782007713e-08,3.818569702700353739e-08,6.891513391158428069e-08
1.158110293893246023e+02,2.215384283991098205e-08,3.581509370684027265e-08,1.052516854948315960e-07
1.163038422803430052e+02,1.085768572311889848e-08,2.824490950198208860e-08,7.905256438128074391e-08
1.167966551713614081e+02,1.974245395891435405e-08,2.010320536162115293e-08,3.554860086456449301e-09
1.172894680623798109e+02,2.199525032282539533e-08,1.243527311893065487e-08,5.122435896030820939e-08
1.177822809533982138e+02,2.502309698720455118e-08,3.446020249463014089e-08,3.138912844965502212e-08
1.182750938444166167e+02,2.166574200440526026e-08,5.277606636250347623e-08,3.421608856418563241e-08
1.187679067354350195e+02,2.055783705507871660e-08,2.468734162453921053e-08,2.927227856426156747e-08
1.192607196264534224e+02,7.925360561939353020e-08,6.167919045238196048e-08,7.492470749641162628e-08
1.197535325174718253e+02,1.932451495031909739e-03,4.831702570472739254e-04,2.601746767899701558e-03
1.202463454084902281e+02,4.347646804240623900e-03,9.661464987590884755e-04,7.499264179512459862e-03
1.207391582995086310e+02,2.898592030276064824e-03,4.831006965018327503e-04,6.353822367224903553e-03
1.212319711905270339e+02,4.832050453248602990e-04,3.591407487288766541e-08,4.833586383054408681e-04
1.217247840815454367e+02,2.166568383686995325e-08,7.016310151881896967e-08,1.449262520582178700e-03
1.222175969725638396e+02,5.858996478386977878e-08,3.601449924698456792e-08,9.661831638685331250e-04
1.227104098635822425e+02,7.067275303946048995e-08,4.069059506804476738e-08,4.830916142183403600e-04
1.232032227546006453e+02,8.683140275860395913e-08,6.028663652444147390e-08,6.803249502208411328e-08
