frequency_hz,horizontal,vertical,axial
1.010454115421002825e+02,6.283474835158837358e-08,1.674882778954499755e-08,1.237953114823987640e-08
1.015383159886471134e+02,3.211303724181052206e-08,5.072631979533939950e-08,4.665542642281844570e-08
1.020312204351939442e+02,2.822476198018985137e-08,5.902801439287081040e-08,5.253071784253853896e-08
1.025241248817407751e+02,5.355696819267568049e-08,5.742523383681478964e-08,1.684162439851021686e-08
1.030170293282876059e+02,3.353914652980153950e-08,5.840530339757571227e-08,1.448188897001552130e-08
1.035099337748344368e+02,4.130613971400359135e-08,3.479439824830360060e-08,2.342622712436952375e-08
1.040028382213812677e+02,1.080047194493690896e-03,8.068450719919754144e-08,1.642286854728667008e-08
1.044957426679280985e+02,2.159945839261922899e-03,4.350416607641015756e-08,4.841203604324319112e-08
1.049886471144749294e+02,1.080076360172036853e-03,1.142507324854736241e-08,8.308017095574340041e-08
1.054815515610217602e+02,6.932341278267953016e-08,1.933497325109192109e-08,7.000370850620374617e-08
1.059744560075685911e+02,2.027726282758403945e-08,3.326397240343075185e-08,5.890127021960493748e-08
1.064673604541154219e+02,6.709852656195631967e-09,6.362362952986722264e-08,8.367208722099049328e-08
1.069602649006622528e+02,2.076469222539923796e-08,5.039144344357323111e-08,6.764315483152942039e-08
1.074531693472090836e+02,3.401249979985158156e-08,7.893364309264630578e-08,3.262691001962538549e-08
1.079460737937559145e+02,1.492009934982334235e-08,4.282669475316495987e-08,6.594424338814573379e-08
1.084389782403027453e+02,4.873569362026193673e-08,3.671610206333288055e-08,2.779910594474371339e-08
1.089318826868495762e+02,2.499329947466145478e-08,9.222285236324876635e-08,5.624021342757297173e-08
1.094247871333964071e+02,5.981257339723026908e-08,8.710935394324868967e-08,1.097577837630932953e-07
1.099176915799432379e+02,2.466674754729779935e-08,6.220242154084258910e-08,9.094802058428075409e-08
1.104105960264900546e+02,1.937059748079488875e-08,4.316860335794782206e-08,5.857202356355775498e-08
1.109035004730368854e+02,2.956365013484963391e-08,3.982998231156922528e-08,6.929004417375562175e-08
1.113964049195837163e+02,3.102785920203866248e-08,6.790655016096656392e-08,5.224769572341854492e-08
1.118893093661305471e+02,1.604188755211129451e-08,2.165889908928923349e-08,2.749176286103986706e-08
1.123822138126773780e+02,1.171846021673753108e-07,1.597043765368654360e-08,4.855347513875704697e-08
1.128751182592242088e+02,1.080243131188966203e-03,1.186333501016006226e-07,9.727645966709294830e-09
1.133680227057710397e+02,2.160182753771208719e-03,1.932311607863133667e-03,2.130226701576388220e-08
1.138609271523178705e+02,1.080147331095104076e-03,3.864244381359838859e-03,4.173605398526594259e-08
1.143538315988647014e+02,9.757610428284753471e-08,1.932311691053949015e-03,2.618713076823285336e-08
1.148467360454115322e+02,8.184364216183930287e-08,1.176373080368960558e-07,6.508832252136025068e-08
1.153396404919583631e+02,6.254840519510836035e-08,4.081685572585380415e-08,1.025967764033280490e-07
1.158325449385051940e+02,2.996040413694373545e-08,2.250558727617325002e-08,6.219052383814546164e-08
1.163254493850520248e+02,1.813736066024977914e-08,1.449246688421380186e-03,2.307576555683469381e-08
1.168183538315988557e+02,3.939407714647009195e-08,2.898295955734258612e-03,3.316486608076940553e-08
1.173112582781456865e+02,1.271418007609278133e-08,1.449291565421886733e-03,4.404918896027267604e-08
1.178041627246925174e+02,3.108858842891337285e-08,1.240524400241748093e-07,9.188097555173312402e-08
1.182970671712393482e+02,6.199492863265270388e-08,3.408129644875572046e-08,3.602899600128831389e-08
1.187899716177861791e+02,9.661838590075548820e-04,1.757392044748108716e-08,2.407144011414968599e-08
1.192828760643330099e+02,1.079976496334456894e-03,1.032981577261681517e-07,2.851239884076919018e-08
1.197757805108798408e+02,1.366126707665994873e-03,9.693855661588180784e-08,2.139899450580938388e-08
1.202686849574266716e+02,1.080252347108414356e-03,7.336852095342408972e-08,3.328893692958693619e-08
1.207615894039735025e+02,8.190018252375686453e-08,2.531893339784024322e-08,2.739508620814790355e-08
1.212544938505203334e+02,5.309893462960213412e-08,7.583733751361909811e-08,2.181372068524704315e-08
1.217473982970671642e+02,1.307459812108645199e-07,6.183366517433499648e-08,1.898570797688082628e-08
1.222403027436139951e+02,6.968864150644690614e-08,2.487203274532334481e-08,3.249789132764493706e-09
1.227332071901608259e+02,4.845035809800601536e-08,6.940955225085815144e-08,4.139907907989811093e-08
1.232261116367076568e+02,9.447912894550576469e-08,5.972828855613960156e-08,5.938107128362067116e-08
1.237190160832544876e+02,4.176198337847774481e-08,7.339498552413942333e-08,5.325726906837195828e-08
1.242119205298013185e+02,5.128174701662541476e-08,9.662699532864160203e-04,6.140775805920143421e-08
1.247048249763481493e+02,9.662311497255585699e-04,1.932409514249601185e-03,5.718129193885041653e-08
1.251977294228949802e+02,1.932370807809863150e-03,9.663224795984091996e-04,1.662631765727400028e-08
1.256906338694418110e+02,9.663253633459324178e-04,1.096068464376515152e-07,3.051667291944489649e-08
1.261835383159886419e+02,1.393733297099973786e-07,7.278497682298399300e-08,7.728586572824597117e-09
1.266764427625354728e+02,6.257657311274834847e-08,6.415691957629971791e-08,1.615976469093214161e-08
1.271693472090823036e+02,6.868285585488904261e-08,1.080316590008210042e-03,2.881195777057352613e-08
1.276622516556291345e+02,8.662281129356626387e-08,2.160509320282585737e-03,4.432572744783777897e-08
1.281551561021759653e+02,9.058742073458552907e-08,1.080293898982075812e-03,3.731803730432318737e-08
1.286480605487227820e+02,5.221393789780374146e-08,9.663202845943749805e-04,2.616686680891566619e-08
1.291409649952696270e+02,8.892981321674105324e-09,1.932518460979317692e-03,3.817535559941324133e-08
1.296338694418164437e+02,9.287522858917777394e-09,9.663333606217619368e-04,4.831054417342974189e-04
1.301267738883632887e+02,5.513480415926920725e-08,1.406523645236354020e-07,9.662369176098514756e-04
1.306196783349101054e+02,2.641154697204871317e-08,7.996013059908610565e-08,6.831572542343435301e-04
1.311125827814569504e+02,7.372267310197218832e-08,9.183900832931737899e-08,9.662929323928866375e-04
1.316054872280037671e+02,6.963845419931391702e-08,1.080381462137244755e-03,1.527990934882350474e-03
1.320983916745506122e+02,9.662607030117896598e-04,2.160549102843182211e-03,1.742125875484955766e-03
1.325912961210974288e+02,1.742467522771528471e-03,1.741735388311515869e-03,1.080553955923173890e-03
1.330842005676442739e+02,6.111360742823607889e-03,3.865130998141892531e-03,9.663420085152850739e-04
1.335771050141910905e+02,3.895215977975854428e-03,1.932714886786174530e-03,6.832073746149835850e-04
1.340700094607379356e+02,1.741860992072794814e-03,6.420636303615269555e-08,1.741958913748118884e-03
1.345629139072847522e+02,1.932484126392099849e-03,1.319055444617241019e-08,2.160584763677988584e-03
1.350558183538315973e+02,2.601749013287755867e-03,9.343496851972609116e-09,1.741834622065730571e-03
1.355487228003784139e+02,2.898966801066584810e-03,5.525452452861930083e-08,1.932608596706124554e-03
1.360416272469252590e+02,3.885602141824258716e-07,3.144009187697728563e-09,1.582994885853288604e-07
1.365345316934720756e+02,2.463790562386992868e-03,6.251571030773603866e-08,9.664988785173966217e-04
1.370274361400189207e+02,2.160817398316595191e-03,1.047396777666264553e-07,1.449628988787269191e-03
1.375203405865657373e+02,6.835826756821838848e-04,5.729269934832340898e-08,9.663875236928842804e-04
1.380132450331125824e+02,9.663649669978407889e-04,5.550990740061018039e-08,4.831902281998476227e-04
1.385061494796593990e+02,9.556817556685760810e-08,3.747638312909457480e-08,9.664449724166860245e-04
1.389990539262062441e+02,7.997104294539389590e-08,6.040539831243285895e-08,4.832478650668457017e-04
1.394919583727530608e+02,7.050838705853046576e-08,2.726048910122103702e-08,5.413449788975712681e-08
1.399848628192999058e+02,9.664203755877341520e-04,6.573795082310673484e-08,8.662061343918043316e-08
1.404777672658467225e+02,1.932794816332481262e-03,4.155338953958680444e-08,4.314911466639485451e-08
1.409706717123935675e+02,9.664833403985735550e-04,3.853953763581602503e-08,1.559011120351329581e-08
1.414635761589403842e+02,1.173026915843060967e-07,7.630673160116581854e-08,4.068484726722129003e-08
1.419564806054872292e+02,9.664615501007940744e-04,6.063060222511525250e-08,4.688473985283332843e-08
1.424493850520340459e+02,1.932844713012528545e-03,4.804785967400952139e-09,4.833137110789332831e-04
