frequency_hz,horizontal,vertical,axial
3.737370284458551737e+02,8.746666384622589149e-03,5.829710301103156397e-03,9.382726441708351406e-03
3.757040654376754674e+02,2.001357088311945046e-03,6.076691586264547193e-07,2.426767383986363786e-03
3.776711024294957610e+02,8.380237749824856001e-07,2.077942563626017716e-07,1.066475658373555377e-06
3.796381394213160547e+02,2.039763129779176890e-07,1.418215225102462922e-07,1.536215880418226884e-03
3.816051764131363484e+02,1.403135263210374739e-07,2.085031050982343629e-07,3.071858801079273889e-03
3.835722134049566421e+02,1.998302234992626844e-07,1.121012591415363391e-07,1.536264067832352875e-03
3.855392503967769358e+02,8.082456579064307322e-08,2.052203095554999463e-07,3.872397988668363927e-07
3.875062873885971726e+02,1.933336258977925006e-07,4.857328827983454968e-04,1.487856006570574047e-07
3.894733243804174663e+02,3.958715345028243436e-07,6.963070032791264732e-07,2.200134488948028626e-07
3.914403613722377600e+02,8.883079791078599769e-07,1.457653154086276234e-03,5.330475177955219269e-07
3.934073983640580536e+02,1.456341022636485237e-03,2.003172179967661979e-03,1.943545958393794095e-03
3.953744353558783473e+02,1.110821011174712401e-02,1.376340789791102078e-03,2.006620360098915722e-03
3.973414723476986410e+02,3.088834905784544269e-02,3.537661209210354873e-03,6.222699216264424710e-03
3.993085093395189347e+02,1.992803359110834407e-02,2.750322797332096971e-03,3.539540609011790524e-03
4.012755463313392283e+02,4.402028325482197288e-03,1.457751447232029157e-03,2.617017943075078228e-03
4.032425833231595220e+02,5.257571576426313745e-03,8.101625031323798382e-07,2.749961765687223246e-03
4.052096203149798157e+02,3.074098125970317879e-03,4.857954710485922964e-04,1.086944533927019412e-03
4.071766573068001094e+02,1.537188552185145577e-03,4.247359482302882429e-07,2.856534104197290207e-07
4.091436942986204031e+02,4.043044220283544153e-07,4.859555994327548895e-04,2.934685521163322809e-08
4.111107312904406967e+02,1.866389610333943653e-08,4.862422158308080979e-04,2.316071091289210969e-08
4.130777682822609904e+02,1.281470479269460070e-07,4.863060263679894321e-04,2.882514895347557275e-07
4.150448052740812841e+02,1.331109644023001595e-07,4.858507721059671797e-04,1.753528680665367677e-03
4.170118422659015778e+02,1.320560611883396661e-07,2.816690267939919765e-07,3.505416779193994831e-03
4.189788792577218715e+02,2.236841258062046455e-07,3.412080017064716123e-07,2.834908270098379125e-03
4.209459162495421083e+02,1.754658688082365693e-03,9.735346640938929074e-04,9.702363691434499372e-04
4.229129532413624020e+02,1.066532605852476591e-02,5.692316626546901383e-03,9.689340998051907891e-03
4.248799902331826956e+02,1.625005750078644881e-02,7.840748139903251993e-03,1.345282487211675593e-02
4.268470272250029893e+02,7.296094328382658235e-03,3.114601670062174844e-03,9.230555260191787917e-03
4.288140642168232830e+02,1.026010555126325927e-06,2.543531611374551067e-07,5.261346335936353466e-03
4.307811012086435767e+02,4.146902521429845387e-07,1.610100053963500909e-07,9.734625835224940214e-04
4.327481382004638704e+02,2.687886048286153062e-07,1.867487700175878050e-07,9.723743230193385156e-04
4.347151751922841640e+02,1.070114739406992135e-07,1.804989272551474271e-07,5.112948206909200459e-07
4.366822121841044577e+02,2.283170748703285728e-07,4.120733451686694268e-08,3.322144594108826697e-07
4.386492491759247514e+02,4.237804848768351355e-08,1.720158058315931023e-07,1.355445085363610905e-07
4.406162861677450451e+02,2.740730021227509584e-07,1.443610325025418038e-07,1.725741807085686684e-07
4.425833231595653388e+02,1.904423705123495811e-07,1.712413323395339290e-08,9.964992271112977052e-08
4.445503601513856324e+02,4.551417119839431150e-07,3.086257842301008255e-07,5.627852590233655691e-08
4.465173971432059261e+02,1.191613763519322894e-06,4.865982968397895977e-04,2.509131555165532206e-07
